en	fixed_expression	beyond belief	невероятно
en	fixed_expression	beyond doubt	вне всякого сомнения
en	fixed_expression	beyond hope	безнадёжно
en	fixed_expression	bit by bit	понемногу
en	fixed_expression	bitter end	самый конец
en	fixed_expression	break open	распахнуть
en	fixed_expression	but for	если бы не
en	fixed_expression	but then	но зато
en	fixed_expression	by accident	непреднамеренно
en	fixed_expression	by and by	вскоре
en	fixed_expression	by and large	в общем и целом
en	fixed_expression	by bus	автобусом (ехать)
en	fixed_expression	by chance	случайно
en	fixed_expression	by end of	к концу
en	fixed_expression	by example	по примеру (образцу)
en	fixed_expression	by far	значительно, явно
en	fixed_expression	by heart	наизусть
en	fixed_expression	by means of	посредством
en	fixed_expression	by mistake	по ошибке
en	fixed_expression	by no means	ни в коем случае не
en	fixed_expression	by sea/land/air	морем / по суше / по воздуху
en	fixed_expression	by the way	кстати, между прочим
en	fixed_expression	by then	к тому времени
en	fixed_expression	by way of	через, посредством
en	fixed_expression	call back	перезвонить
en	fixed_expression	calm down	успокоиться
en	fixed_expression	carry on	продолжать
en	fixed_expression	carry out	выполнять
en	fixed_expression	catch a cold	простудиться
en	fixed_expression	check back	перепроверять
en	fixed_expression	cheer up	ободрить
en	fixed_expression	chicken out	трусить
en	fixed_expression	clean up	наводить порядок
en	fixed_expression	clear up	выяснять
en	fixed_expression	come along	присоединяться
en	fixed_expression	count on	рассчитывать
en	fixed_expression	count out	исключить
en	fixed_expression	cry for	требовать
en	fixed_expression	cut to the chase	сразу к делу
en	fixed_expression	day by day	с каждым днем, день ото дня
en	fixed_expression	day in day out	целыми днями
en	fixed_expression	dead duck	дохлое дело
en	fixed_expression	deal with	разобраться с чем-то
en	fixed_expression	down and out	из рук вон плохо
en	fixed_expression	draw in	втягивать (во что-то)
en	fixed_expression	each other	друг друга
en	fixed_expression	early on	ранее
en	fixed_expression	end to end	сквозной
en	fixed_expression	even so	все-таки
en	fixed_expression	ever after	с тех пор
en	fixed_expression	every so often	иногда
en	fixed_expression	evil eye	дурной глаз
en	fixed_expression	fade away	исчезать, затухать
en	fixed_expression	fall within	находиться в пределах
en	fixed_expression	far less	значительно меньше
en	fixed_expression	far more	значительно больше
en	fixed_expression	far off	далеко
en	fixed_expression	figure out	сообразить, выяснить
en	fixed_expression	find no sense in	не видеть смысла в
en	fixed_expression	find out	обнаруживать
en	fixed_expression	first of all	первым делом
en	fixed_expression	for a change	для разнообразия
en	fixed_expression	for ages	целую вечность
en	fixed_expression	for free	бесплатно
en	fixed_expression	for fun	ради забавы
en	fixed_expression	for good	навсегда
en	fixed_expression	for granted	как должное
en	fixed_expression	for life	на всю жизнь
en	fixed_expression	for nothing	зря, даром
en	fixed_expression	for sale	на продажу
en	fixed_expression	for sure	несомненно
en	fixed_expression	from a to b	из точки А в точку Б
en	fixed_expression	from bad to worse	от плохого к худшему
en	fixed_expression	from here	отсюда
en	fixed_expression	from morning to night	с утра до ночи
en	fixed_expression	from my point of view	с моей точки зрения
en	fixed_expression	from now on	отныне
en	fixed_expression	from place to place	с места на место
en	fixed_expression	from scratch	с нуля
en	fixed_expression	from there	оттуда
en	fixed_expression	from time to time	время от времени
en	fixed_expression	from under	из-под
en	fixed_expression	get in touch	связываться
en	fixed_expression	get into details	вдаваться в детали
en	fixed_expression	get to know	познакомиться
en	fixed_expression	get together	собираться
en	fixed_expression	give a look	обращать внимание
en	fixed_expression	give away	отдавать, выдать
en	fixed_expression	go ahead	продолжать
en	fixed_expression	go dutch	платить поровну (в кафе/ресторане)
en	fixed_expression	go on	продолжать
en	fixed_expression	go to waste	идти насмарку
en	fixed_expression	good few	добрая половина
en	fixed_expression	good for nothing	ни на что не годный
en	fixed_expression	good fortune	счастливый случай
en	fixed_expression	grin and bear it	делать хорошую мину при плохой игре
en	fixed_expression	grow up	становиться взрослым
en	fixed_expression	half as much	вдвое меньше
en	fixed_expression	hard times	трудные времена
en	fixed_expression	hardly at all	почти ничего
en	fixed_expression	hardly ever	почти никогда
en	fixed_expression	have a way with	иметь подход
en	fixed_expression	have all the time in the world	иметь уйму времени
en	fixed_expression	have much to do	иметь много общего
en	fixed_expression	his days are numbered	его дни сочтены
en	fixed_expression	hit or miss	наугад
en	fixed_expression	hit the road	отправиться в путь
en	fixed_expression	hurry up	поторапливайся
en	fixed_expression	i mean it	я серьёзно
en	fixed_expression	i shall never get over it	я никогда этого не переживу
en	fixed_expression	i wish i knew	хотел бы я знать
en	fixed_expression	in a draw	вничью
en	fixed_expression	in a little while	скоро
en	fixed_expression	in a loud voice	громким голосом
en	fixed_expression	in a sense	в некотором смысле
en	fixed_expression	in a way	в некотором отношении
en	fixed_expression	in about	примерно через
en	fixed_expression	in addition to	вдобавок к
en	fixed_expression	in answer to	в ответ на
en	fixed_expression	in brief	в двух словах, коротко
en	fixed_expression	in cash	наличными
en	fixed_expression	in conclusion	в заключение
en	fixed_expression	in danger	в опасности
en	fixed_expression	in fact	фактически
en	fixed_expression	in favour of	в защиту, в поддержку, в пользу
en	fixed_expression	in front of	перед
en	fixed_expression	in general	в общем
en	fixed_expression	in haste	в спешке
en	fixed_expression	in itself	по своей сути
en	fixed_expression	in nature	по происхождению
en	fixed_expression	in no time	немедленно
en	fixed_expression	in no way	никоим образом
en	fixed_expression	in other words	другими словами
en	fixed_expression	in place of	вместо
en	fixed_expression	in short	короче говоря
en	fixed_expression	in the meantime	тем временем
en	fixed_expression	in this respect	в этом отношении
en	fixed_expression	in time	вовремя
en	fixed_expression	in vain	напрасно
en	fixed_expression	it doesn’t make sense	это не имеет смысла
en	fixed_expression	it doesn’t matter	это неважно
en	fixed_expression	it’s a matter of time	это вопрос времени
en	fixed_expression	it’s new to me	первый раз слышу
en	fixed_expression	it’s up to you	решать тебе
en	fixed_expression	jump at conclusions	делать поспешные выводы
en	fixed_expression	just about	почти уже
en	fixed_expression	just as	подобно тому, как
en	fixed_expression	just so	совершенно верно
en	fixed_expression	just the same	точно такой же
en	fixed_expression	just when	в то время, когда
en	fixed_expression	keep in mind	иметь в виду
en	fixed_expression	keep in sight	не упускать из вида
en	fixed_expression	kick off	начинать
en	fixed_expression	knock down	сбивать с ног
en	fixed_expression	last but not least	последний, но не менее важный
en	fixed_expression	lay down	формулировать
en	fixed_expression	let’s clear it up	давай разберемся
en	fixed_expression	let’s drop the subject	давай оставим эту тему
en	fixed_expression	lie down	прилечь
en	fixed_expression	long for	ждать с нетерпением
en	fixed_expression	look after	присматривать за
en	fixed_expression	look forward	надеяться, ожидать
en	fixed_expression	look like	быть похожим на
en	fixed_expression	make a bet	держать пари
en	fixed_expression	make a date	назначать свидание
en	fixed_expression	make clear	разъяснять
en	fixed_expression	many a time	нередко
en	fixed_expression	monkey business	чудачество
en	fixed_expression	more like	скорее
en	fixed_expression	most of all	больше всего
en	fixed_expression	most often	чаще всего
en	fixed_expression	much of	большинство
en	fixed_expression	much the same	почти такой же
en	fixed_expression	next door	по соседству
en	fixed_expression	no sweat	не парься
en	fixed_expression	none at all	совсем ничего
en	fixed_expression	not a bit	ничуть
en	fixed_expression	not after	только после того, как
en	fixed_expression	not at all	нисколько
en	fixed_expression	now and again	время от времени
en	fixed_expression	on and off	время от времени
en	fixed_expression	on and on	постоянно, непрерывно
en	fixed_expression	on arrival	по прибытии
en	fixed_expression	on average	в среднем
en	fixed_expression	on behalf of	от лица, от имени (кого-либо)
en	fixed_expression	on condition that	при условии, что
en	fixed_expression	on duty	при исполнении обязанностей
en	fixed_expression	on fire	горящий, охваченный огнем
en	fixed_expression	on foot	пешком
en	fixed_expression	on line	в действии, в работе
en	fixed_expression	on my own	самостоятельно
en	fixed_expression	on my part	с моей стороны
en	fixed_expression	on purpose	целенаправленно, намеренно
en	fixed_expression	on second thoughts	по зрелом размышлении
en	fixed_expression	on the alert	настороже
en	fixed_expression	on the eve	накануне
en	fixed_expression	on the left/right	слева / справа
en	fixed_expression	on the one hand	с одной стороны
en	fixed_expression	on the other hand	с другой стороны
en	fixed_expression	on the phone	по телефону
en	fixed_expression	on the screen	на экране
en	fixed_expression	on the whole	в целом
en	fixed_expression	on time	вовремя
en	fixed_expression	once and for all	раз и навсегда
en	fixed_expression	once more	еще раз
en	fixed_expression	one another	друг другу
en	fixed_expression	out of breath	запыхавшийся
en	fixed_expression	out of control	неконтролируемый
en	fixed_expression	out of date	устаревший
en	fixed_expression	out of earshot	вне слышимости
en	fixed_expression	out of favour	не в почете
en	fixed_expression	out of luck	не везет
en	fixed_expression	out of order	испорченный, нерабочий
en	fixed_expression	out of the way	не по пути, в стороне
en	fixed_expression	out of time	несвоевременно
en	fixed_expression	out of touch	потерявший связь
en	fixed_expression	over and over	раз за разом
en	fixed_expression	pack of lies	сплошная ложь
en	fixed_expression	pass away	проходить
en	fixed_expression	pass out	потерять сознание
en	fixed_expression	pen name	псевдоним
en	fixed_expression	play safe	избегать риска
en	fixed_expression	play the part	играть роль
en	fixed_expression	point of view	точка зрения
en	fixed_expression	press for more	настаивать на большем
en	fixed_expression	pretty up	приукрашивать
en	fixed_expression	pros and cons	за и против
en	fixed_expression	pull someone’s leg	разыграть кого-то, пошутить
en	fixed_expression	quite a bit	немного
en	fixed_expression	quite a few	довольно много
en	fixed_expression	quite as much	в той же степени
en	fixed_expression	rain and shine	в любую погоду
en	fixed_expression	red tape	волокита, бюрократизм
en	fixed_expression	right away	прямо сейчас
en	fixed_expression	root out	искоренять
en	fixed_expression	rule out	исключать
en	fixed_expression	safe and sound	целый и невредимый
en	fixed_expression	save for	за исключением
en	fixed_expression	set the pace	задавать темп
en	fixed_expression	set up	устанавливать
en	fixed_expression	side against	принять противоположную сторону
en	fixed_expression	sit down	садиться
en	fixed_expression	sit out	сидеть до конца
en	fixed_expression	slim down	худеть
en	fixed_expression	so as	с тем, чтобы
en	fixed_expression	so far	до сих пор
en	fixed_expression	so far, so good	пока неплохо
en	fixed_expression	so so	так себе
en	fixed_expression	so what	ну и что
en	fixed_expression	sooner or later	рано или поздно
en	fixed_expression	take a look	взглянуть
en	fixed_expression	take the time	находить время
en	fixed_expression	take up	занимать (место, время)
en	fixed_expression	take your time	не спешить
en	fixed_expression	that’s why	вот почему
en	fixed_expression	then and there	тут же
en	fixed_expression	time is up	время вышло
en	fixed_expression	time will tell	время покажет
en	fixed_expression	to be at a loss	находиться в недоумении
en	fixed_expression	to be at school	находиться в школе
en	fixed_expression	to be home	пребывать дома
en	fixed_expression	to be in bed	болеть
en	fixed_expression	to be in control of	контролировать, управлять
en	fixed_expression	to be in town	находиться в городе
en	fixed_expression	to be on holiday	быть в отпуске
en	fixed_expression	to go by air	лететь самолетом
en	fixed_expression	to go home	идти домой
en	fixed_expression	to go to bed	идти спать
en	fixed_expression	to go to town	ехать в город
en	fixed_expression	to have a cold	простудиться
en	fixed_expression	to have a good time	хорошо провести время
en	fixed_expression	to have a look	посмотреть
en	fixed_expression	to have a mind to do something	намереваться сделать что-либо
en	fixed_expression	to have a rest	отдыхать
en	fixed_expression	to have a smoke	покурить
en	fixed_expression	to leave school	бросать обучение в школе
en	fixed_expression	to leave town	покидать город
en	fixed_expression	to make use of	использовать
en	fixed_expression	to my surprise	к моему удивлению
en	fixed_expression	to our amazement	к нашему изумлению
en	fixed_expression	to some degree	до некоторой степени
en	fixed_expression	to take a seat	садиться
en	fixed_expression	to take care (of yourself)	береги себя
en	fixed_expression	to take part	принимать участие
en	fixed_expression	to take place	иметь место, происходить
en	fixed_expression	to tell a lie	лгать
en	fixed_expression	to the point	относящийся к делу
en	fixed_expression	to your benefit	к вашей выгоде
en	fixed_expression	to your health	за ваше здоровье
en	fixed_expression	until now / until then	до сих / тех пор
en	fixed_expression	up and about	быть на ногах, выздороветь
en	fixed_expression	up and down	вверх и вниз
en	fixed_expression	up the spout	в безнадежном положении
en	fixed_expression	up till/until	до (какого-то момента)
en	fixed_expression	up to date	современный
en	fixed_expression	up to no good	не иметь на уме ничего хорошего
en	fixed_expression	up to you	на твое усмотрение
en	fixed_expression	wait and see	поживем-увидим
en	fixed_expression	wake up	просыпаться
en	fixed_expression	walk around	ходить, бродить вокруг
en	fixed_expression	walk away	уходить
en	fixed_expression	well above	значительно выше
en	fixed_expression	well ahead of	значительно впереди
en	fixed_expression	well over	значительно больше
en	fixed_expression	what about	как насчет
en	fixed_expression	you wish	ещё чего, ага сейчас, разбежался
en	fixed_expression	young and old alike	от мала до велика
en	phrasal_verb	account for	давать объяснение
en	phrasal_verb	act on	действовать по совету или под влиянием чего-то
en	phrasal_verb	act up	вести себя плохо
en	phrasal_verb	add in	включить, добавить в
en	phrasal_verb	add on	добавить дополнительно (к, в)
en	phrasal_verb	add up	суммировать
en	phrasal_verb	ask around	расспрашивать людей
en	phrasal_verb	ask for	просить
en	phrasal_verb	ask in / into	пригласить в гости
en	phrasal_verb	ask out	пригласить на свидание
en	phrasal_verb	back away	отступить
en	phrasal_verb	back off	отказаться
en	phrasal_verb	back out	отказаться от намерения в чём-то участвовать
en	phrasal_verb	back up	сделать копию данных
en	phrasal_verb	bail out	помочь деньгами
en	phrasal_verb	belt up	пристегнуться ремнём безопасности
en	phrasal_verb	black out	потерять сознание
en	phrasal_verb	blow away	удивлять
en	phrasal_verb	blow up	взрывать(-ся)
en	phrasal_verb	buckle up	пристегнуться ремнём безопасности
en	phrasal_verb	bump into	столкнуться с кем-то случайно
en	phrasal_verb	burn down	сгореть до тла, поджечь
en	phrasal_verb	burst into	внезапно начать плакать, смеяться, петь и т.д.
en	phrasal_verb	burst out	неожиданно начать что-то делать или говорить
en	phrasal_verb	call back	перезвонить
en	phrasal_verb	call for	призывать, требовать, звать
en	phrasal_verb	call off	отменить событие, игру
en	phrasal_verb	calm down	успокаиваться
en	phrasal_verb	carry on	продолжать что-то делать
en	phrasal_verb	carry out	выполнить обещанное, сделать задуманное
en	phrasal_verb	catch at	схватить, зацепиться, поймать
en	phrasal_verb	catch on	становиться модным
en	phrasal_verb	catch up	нагнать
en	phrasal_verb	check in	регистрироваться
en	phrasal_verb	check off	отмечать по списку
en	phrasal_verb	check on	проверить, всё ли в порядке
en	phrasal_verb	check out	выписываться
en	phrasal_verb	check over	проверить в последний раз
en	phrasal_verb	check up on	проверить что-то / кого-то
en	phrasal_verb	cheer on	поддерживать вслух
en	phrasal_verb	cheer up	не падать духом
en	phrasal_verb	chicken out	струсить
en	phrasal_verb	chill out	расслабляться
en	phrasal_verb	chip in	внести вклад, скинуться
en	phrasal_verb	chop down	срубить
en	phrasal_verb	chop up	порезать на части
en	phrasal_verb	clean out	отодрать, вычистить до пылинки
en	phrasal_verb	clean up	привести себя в порядок
en	phrasal_verb	cling on / to	цепляться за что-то, крепко держать
en	phrasal_verb	close down	закрыться и прекратить работу
en	phrasal_verb	close in (on)	подкрадываться
en	phrasal_verb	close off	перекрыть, блокировать
en	phrasal_verb	close out	завершить что-то определённым образом
en	phrasal_verb	close up	закрыться
en	phrasal_verb	club together	устраивать складчину
en	phrasal_verb	come across	производить впечатление
en	phrasal_verb	come along	появиться, нарисоваться
en	phrasal_verb	come apart	разваливаться
en	phrasal_verb	come back	вспомнить что-то
en	phrasal_verb	come by	получить или найти что-то
en	phrasal_verb	come forward	откликнуться и предложить помощь
en	phrasal_verb	come in	входить
en	phrasal_verb	come on	выходить на сцену
en	phrasal_verb	come out	получаться (и ещё 12 вариантов)
en	phrasal_verb	come over	прийти в гости
en	phrasal_verb	come round / around	прийти в сознание
en	phrasal_verb	come up	появляться, приближаться
en	phrasal_verb	come up against	сталкиваться, противостоять чему-то
en	phrasal_verb	come up for	переизбираться, продлеваться
en	phrasal_verb	come up to	достигать приемлемого уровня
en	phrasal_verb	come up with	придумывать, находить
en	phrasal_verb	come upon	встретить случайно
en	phrasal_verb	consist of	состоять из
en	phrasal_verb	cook up	приготовить на скорую руку
en	phrasal_verb	count in	принять участие в мероприятии
en	phrasal_verb	count on	рассчитывать на
en	phrasal_verb	count out	не принимать в расчёт
en	phrasal_verb	cover up	прятать, укрывать, скрывать
en	phrasal_verb	creep out	наводить страх, ужас, отвращение
en	phrasal_verb	cross out	вычеркнуть
en	phrasal_verb	cry out	громко кричать (от боли, испуга)
en	phrasal_verb	cut down	сократить, снизить, уменьшить
en	phrasal_verb	cut off	отрезать, лишить
en	phrasal_verb	deal with	разрулить ситуацию
en	phrasal_verb	die off / die out	вымирать, затухать, исчезать
en	phrasal_verb	dine in / dine out	питаться дома или в ресторане
en	phrasal_verb	divide up	разделить на части
en	phrasal_verb	do over	переделать что-то
en	phrasal_verb	drag on	продолжаться слишком долго
en	phrasal_verb	draw up	составлять план, контракт в письменном виде
en	phrasal_verb	dress up	наряжаться
en	phrasal_verb	drink up	выпить до дна
en	phrasal_verb	drop by / in	нанести краткий визит
en	phrasal_verb	drop off	высадить, подбросить
en	phrasal_verb	drop out	выбыть, бросить
en	phrasal_verb	dry up	высыхать, иссякать
en	phrasal_verb	dwell on / upon	зацикливаться на чём-то
en	phrasal_verb	eat in / eat out	питаться дома или в ресторане
en	phrasal_verb	embark on / upon	начать что-то особенное, трудное или захватывающее
en	phrasal_verb	end in	заканчиваться определённым образом
en	phrasal_verb	end up	оказаться в каком-либо месте или ситуации
en	phrasal_verb	face down	давать отпор и побеждать
en	phrasal_verb	face off	встретиться лицом к лицу
en	phrasal_verb	face up	смириться со сложной ситуацией
en	phrasal_verb	fight back	сопротивляться, давать отпор
en	phrasal_verb	fight out	бороться до конца
en	phrasal_verb	figure out	найти ответ
en	phrasal_verb	fill in	сообщать подробности
en	phrasal_verb	fill out	заполнять форму
en	phrasal_verb	fill up	заполняться до краёв
en	phrasal_verb	find out	узнавать
en	phrasal_verb	finish off	добить, прикончить
en	phrasal_verb	fire away	говори, валяй, выкладывай
en	phrasal_verb	fit in / into	втиснуть, поместиться
en	phrasal_verb	fool around	пинать балду, валять дурака
en	phrasal_verb	freak out	психовать, нервничать, сходить с ума
en	phrasal_verb	frighten off / away	отпугивать, пугать
en	phrasal_verb	get along	ладить друг с другом
en	phrasal_verb	get around / round	справиться с проблемой
en	phrasal_verb	get at	критиковать, доставать
en	phrasal_verb	get away	убежать
en	phrasal_verb	get back	отомстить
en	phrasal_verb	get by	обходиться малым, справляться
en	phrasal_verb	get down (on, to)	расстраивать
en	phrasal_verb	get in / into	прибыть в какое-то место
en	phrasal_verb	get off	выйти из автобуса, поезда
en	phrasal_verb	get on	делать успехи
en	phrasal_verb	get out	покидать
en	phrasal_verb	get over	прийти в себя
en	phrasal_verb	get rid of	избавиться от
en	phrasal_verb	get through	справиться с чем-то
en	phrasal_verb	get to	добраться до
en	phrasal_verb	get together	собираться, встречаться
en	phrasal_verb	get up	встать
en	phrasal_verb	give away	раздавать даром
en	phrasal_verb	give back	вернуть что-то назад
en	phrasal_verb	give in	признать поражение
en	phrasal_verb	give off	испускать, выделять
en	phrasal_verb	give out	заканчиваться
en	phrasal_verb	give up	отказаться от чего-то
en	phrasal_verb	go after	преследовать
en	phrasal_verb	go ahead	приступать к чему-то
en	phrasal_verb	go along	сопровождать
en	phrasal_verb	go away	уходить, исчезать
en	phrasal_verb	go back	вернуться
en	phrasal_verb	go by	следовать правилу
en	phrasal_verb	go down	падать, тонуть, снижаться
en	phrasal_verb	go for	выбрать что-то
en	phrasal_verb	go off	отлучиться, уйти
en	phrasal_verb	go on	продолжаться, происходить
en	phrasal_verb	go out	встречаться для отношений
en	phrasal_verb	go over	проверять, внимательно изучать
en	phrasal_verb	go with	идти в комплекте, прилагаться
en	phrasal_verb	grow up	взрослеть
en	phrasal_verb	hand back	вернуть владельцу
en	phrasal_verb	hand down	передавать по наследству
en	phrasal_verb	hand in	сдать (домашнюю работу, найденную вещь)
en	phrasal_verb	hand out	раздать (тесты, билеты)
en	phrasal_verb	hand over	передать, сдать
en	phrasal_verb	hang around / hang about	ждать, торчать, зависать
en	phrasal_verb	hang in	держаться, терпеть
en	phrasal_verb	hang on	попросить подождать
en	phrasal_verb	hang out	проводить время с кем-то
en	phrasal_verb	hang up	повесить трубку
en	phrasal_verb	have on	быть одетым во что-то
en	phrasal_verb	help out	помочь в затруднительном положении, выручить
en	phrasal_verb	hold on	подождать
en	phrasal_verb	hold out	надеяться на лучшее
en	phrasal_verb	hold over	откладывать, оставлять на потом
en	phrasal_verb	hold up	задерживать или блокировать
en	phrasal_verb	hunt down	разыскивать кого-то, выслеживать
en	phrasal_verb	hunt out	разыскивать что-то
en	phrasal_verb	jot down	набросать, быстро записать
en	phrasal_verb	keep away / out / off	не приближаться к чему-то, держаться подальше
en	phrasal_verb	keep up	держать высокий темп
en	phrasal_verb	knock down	завалить ударом, сбить
en	phrasal_verb	knock out	произвести сильное впечатление
en	phrasal_verb	knock up	будить, стуча в дверь
en	phrasal_verb	lead to / into / on to	приводить к последствиям
en	phrasal_verb	leave off	перестать что-то делать
en	phrasal_verb	leave out	игнорировать
en	phrasal_verb	let down	подвести, предать
en	phrasal_verb	let out	ахнуть, испустить крик
en	phrasal_verb	line up	выстроить, поставить в ряд
en	phrasal_verb	lock down	блокировать, закрывать
en	phrasal_verb	lock up	запирать
en	phrasal_verb	log in / log out	зарегистрироваться (войти) / выписаться (выйти)
en	phrasal_verb	make off	скрыться с места преступления
en	phrasal_verb	make out	разглядеть что-то, различить (с трудом)
en	phrasal_verb	make up	придумывать на ходу, обманывать (и ещё 9 значений)
en	phrasal_verb	marry into	стать частью группы или семьи
en	phrasal_verb	marry off	сватать
en	phrasal_verb	marry up	соединять, объединять
en	phrasal_verb	mess around	бездельничать
en	phrasal_verb	mix up	перепутать
en	phrasal_verb	move in / into	переезжать в новый дом
en	phrasal_verb	move on	переезжать на новое место
en	phrasal_verb	move out	съезжать, покидать место
en	phrasal_verb	move over	подвинуться
en	phrasal_verb	name after	назвать в честь кого-либо
en	phrasal_verb	pack in	собирать толпу
en	phrasal_verb	pack up	ломаться
en	phrasal_verb	pass around / round	передать что-то по кругу
en	phrasal_verb	pass away	умереть
en	phrasal_verb	pass out	потерять сознание
en	phrasal_verb	pay up	платить по счетам
en	phrasal_verb	pick at	есть неохотно, перекусывать, кусочничать
en	phrasal_verb	pick on	придираться
en	phrasal_verb	pick out	выбирать
en	phrasal_verb	pick up	кадрить, клеить
en	phrasal_verb	pile up	накапливаться
en	phrasal_verb	piss off	раздражать
en	phrasal_verb	pitch in	добровольно помогать
en	phrasal_verb	plan on	планировать
en	phrasal_verb	play around	вести себя глупо, дурачиться
en	phrasal_verb	plug in / into	подключить электрическое оборудование
en	phrasal_verb	point out	указывать, отметить что-то, обратить внимание
en	phrasal_verb	pour out	излить душу
en	phrasal_verb	pull apart	разрывать, разбирать
en	phrasal_verb	pull back	передумать, отказаться
en	phrasal_verb	pull for	поддерживать
en	phrasal_verb	pull off	преуспеть
en	phrasal_verb	pull out	прекратить что-то делать
en	phrasal_verb	pull over	тормозить на обочине
en	phrasal_verb	pull through	идти на поправку
en	phrasal_verb	pull up	выруливать ситуацию
en	phrasal_verb	push off	покинуть место
en	phrasal_verb	put across	объяснять, доносить идею
en	phrasal_verb	put away	убирать на место
en	phrasal_verb	put down	положить, поставить
en	phrasal_verb	put forward	выдвинуть предложение или кандидатуру
en	phrasal_verb	put in/into	вкладывать (средства, усилия)
en	phrasal_verb	put off	отвлекать от дел
en	phrasal_verb	put on	надевать
en	phrasal_verb	put out	потушить (свечу/сигарету/огарок)
en	phrasal_verb	put through	закончить начатое
en	phrasal_verb	put up	строить
en	phrasal_verb	put up with	мириться (безропотно)
en	phrasal_verb	read out	читать вслух
en	phrasal_verb	read over / through	внимательно изучать материал
en	phrasal_verb	ride out	перетерпеть трудную ситуацию
en	phrasal_verb	roll back	обратить вспять, откатить назад
en	phrasal_verb	rule out	исключать, отклонять, отказывать
en	phrasal_verb	saddle up	оседлать
en	phrasal_verb	scare away / off	отпугнуть
en	phrasal_verb	scribble down	набросать, быстро записать
en	phrasal_verb	sell off	распродавать
en	phrasal_verb	sell out	распродать, полностью продаться
en	phrasal_verb	send for	посылать за
en	phrasal_verb	send off / away	отсылать почтой
en	phrasal_verb	send out	распространять, излучать
en	phrasal_verb	set off	отправляться в путь
en	phrasal_verb	set on / upon	натравливать
en	phrasal_verb	set out	намереваться
en	phrasal_verb	set up	основать, открыть своё дело
en	phrasal_verb	settle down	остепениться
en	phrasal_verb	show off	выпендриваться
en	phrasal_verb	show up	появляться, обнаруживаться
en	phrasal_verb	shut down	остановить процесс
en	phrasal_verb	shut off	отключить
en	phrasal_verb	sign in / sign out	зарегистрироваться (войти) / выписаться (выйти)
en	phrasal_verb	sign up	зарегистрироваться, подписаться
en	phrasal_verb	sit back	откинуться на спинку стула
en	phrasal_verb	sit by	сидеть, сложа руки
en	phrasal_verb	sit down	садиться
en	phrasal_verb	sit out	пересидеть какое-то событие
en	phrasal_verb	sit up	выпрямиться
en	phrasal_verb	sleep on	переспать с идеей
en	phrasal_verb	sleep over	переночевать в чужом доме
en	phrasal_verb	speak up	говорить громче
en	phrasal_verb	stand by	быть наготове
en	phrasal_verb	stand up	встать
en	phrasal_verb	stay by	быть наготове
en	phrasal_verb	stay in / out	оставаться дома / не возвращаться домой
en	phrasal_verb	stay out	не возвращаться домой
en	phrasal_verb	stay over	остаться на одну ночь, переночевать
en	phrasal_verb	stay up	бодрствовать, не идти спать
en	phrasal_verb	step aside / down	уволиться
en	phrasal_verb	step back	перестать участвовать в чём-либо
en	phrasal_verb	step forward	предлагать помощь/информацию
en	phrasal_verb	step in	вмешаться и разрулить ситуацию
en	phrasal_verb	step out	ненадолго отлучиться
en	phrasal_verb	step up	делать лучше
